ID,F37,F41,F3,F13,F18,F23,F30
248662,1,1,35,2,0,1,2
248663,2,2,4,1,0,0,9
248664,1,1,39,1,0,1,3
248665,1,2,4,2,0,1,2
248666,1,2,29,1,0,1,2
248667,1,2,48,2,0,1,3
248668,1,1,42,1,0,2,2
248669,1,2,4,1,0,1,2
248670,1,1,200,1,1,2,1
248671,1,1,4,1,0,2,2
248672,1,1,29,1,0,1,2
248673,1,1,4,1,1,2,2
248674,3,2,4,1,0,1,2
248675,1,2,17,1,0,1,2
248676,1,1,5,1,0,2,3
248677,1,2,4,2,1,0,9
248678,1,1,34,1,0,2,1
248679,1,1,5,2,0,2,3
248680,1,1,4,1,0,0,9
248681,1,2,48,1,0,1,1
248682,1,2,4,1,0,2,1
248683,1,2,17,2,0,1,3
248684,1,1,4,1,0,2,3
248685,1,1,40,1,0,1,9
248686,1,1,17,1,0,2,3
248687,3,1,4,1,0,2,2
248688,1,2,20,1,0,1,2
248689,1,2,29,1,0,0,3
248690,1,1,26,1,0,1,3
248691,1,1,48,1,0,2,2
248692,3,1,4,1,1,2,1
248693,1,1,6,1,0,2,1
248694,1,1,56,1,0,2,9
248695,3,1,4,2,0,2,1
248696,3,2,4,2,0,2,2
248697,1,1,48,2,0,2,3
248698,6,1,15,1,1,2,2
248699,1,1,29,2,0,2,2
248700,1,2,4,1,0,1,2
248701,1,2,4,1,0,1,9
248702,1,1,48,1,0,2,2
248703,1,2,40,2,0,1,3
248704,1,2,48,1,1,1,2
248705,1,1,48,1,0,2,2
248706,1,1,13,1,0,2,2
248707,1,1,48,1,0,2,2
248708,1,1,4,1,1,0,9
248709,1,1,4,1,0,0,1
248710,3,2,4,2,0,0,9
248711,1,1,200,1,1,2,2
248712,1,2,5,2,0,1,3
248713,1,1,4,1,0,0,9
248714,1,1,40,1,0,2,3
248715,1,1,6,2,0,0,2
248716,1,2,4,1,0,0,1
248717,1,1,21,2,0,2,3
248718,1,1,4,1,0,0,3
248719,1,1,4,1,1,0,2
248720,1,1,48,1,0,2,3
248721,1,2,48,1,0,0,2
248722,1,1,4,1,0,0,9
248723,2,1,51,1,0,1,2
248724,1,1,465,1,0,2,1
248725,1,2,5,1,0,1,3
248726,1,2,4,1,0,1,2
248727,1,1,36,1,0,1,3
248728,1,2,42,1,0,1,2
248729,1,1,40,1,0,2,3
248730,1,1,18,1,0,2,2
248731,1,2,48,1,0,1,2
248732,1,2,17,1,0,1,1
248733,1,1,4,1,0,2,1
248734,3,1,6,2,0,1,9
248735,1,1,4,1,1,0,1
248736,1,2,21,1,0,1,2
248737,1,2,21,1,0,1,1
248738,1,1,17,1,0,2,3
248739,1,1,19,1,0,2,2
248740,1,1,453,1,0,2,3
248741,1,1,48,1,0,2,3
248742,1,2,4,1,0,2,2
248743,1,1,6,2,1,0,9
248744,1,2,26,1,0,1,3
248745,1,1,35,1,1,2,1
248746,1,1,40,2,0,2,3
248747,1,2,4,2,0,0,2
248748,1,1,31,1,0,2,2
248749,1,2,36,1,0,1,3
248750,1,2,4,1,0,2,1
248751,1,2,48,1,0,1,9
248752,1,1,42,1,0,2,2
248753,1,2,4,1,0,1,2
248754,3,1,4,1,0,0,9
248755,1,2,48,1,0,0,3
248756,1,2,17,1,0,1,2
248757,3,2,4,2,0,1,2
248758,1,2,4,1,1,1,2
248759,2,2,5,1,0,1,2
248760,1,1,40,2,0,2,2
248761,2,1,5,1,0,2,3
248762,1,2,4,1,1,0,2
248763,1,1,40,1,1,1,9
248764,1,2,4,1,0,1,2
248765,3,1,4,2,0,1,1
248766,1,1,40,1,0,2,9
248767,3,1,4,1,0,1,2
248768,1,2,17,1,0,1,2
248769,3,2,40,1,0,2,2
248770,3,2,4,2,0,1,9
248771,3,1,4,1,1,2,1
248772,1,2,4,1,4,0,1
248773,1,2,4,1,0,2,2
248774,1,2,4,1,0,0,9
248775,1,2,20,1,0,1,3
248776,1,2,35,1,0,2,1
248777,1,2,35,1,0,0,9
248778,1,1,4,1,1,0,1
248779,1,2,200,1,1,1,1
248780,1,1,8,1,0,2,2
248781,1,1,4,2,0,2,2
248782,1,1,55,1,0,2,2
248783,1,2,40,1,0,2,9
248784,1,1,200,1,1,2,2
248785,3,1,4,2,0,1,1
248786,1,2,39,1,0,1,2
248787,1,2,4,1,0,1,2
248788,1,1,25,1,0,2,4
248789,1,2,35,1,1,1,2
248790,1,2,4,1,1,0,1
248791,1,2,4,1,1,0,9
248792,1,2,4,1,0,1,1
248793,1,1,48,1,0,2,1
248794,1,1,4,1,1,0,2
248795,1,2,4,1,1,1,1
248796,1,1,4,2,0,0,2
248797,1,2,39,1,0,1,3
248798,1,2,26,1,0,1,3
248799,1,1,4,1,0,0,1
248800,1,2,4,2,1,0,1
248801,3,2,4,2,0,2,2
248802,1,1,48,1,0,2,2
248803,1,2,4,1,0,0,9
248804,1,1,48,1,0,2,3
248805,3,2,4,1,0,1,3
248806,1,1,4,1,0,0,9
248807,1,1,4,1,1,0,2
248808,1,1,4,1,0,0,9
248809,1,2,5,1,0,0,9
248810,1,1,4,1,1,0,2
248811,3,1,4,2,0,2,2
248812,1,2,48,1,0,2,3
248813,1,2,29,1,0,1,2
248814,3,1,4,2,0,0,1
248815,1,1,48,2,0,0,3
248816,1,1,4,2,0,2,2
248817,1,1,4,1,0,2,2
248818,1,1,4,1,1,0,9
248819,3,1,4,2,0,1,2
248820,3,2,4,2,0,1,1
248821,1,2,35,1,0,1,2
248822,1,2,6,1,1,1,1
248823,1,2,53,1,0,2,1
248824,1,2,48,2,0,1,2
248825,1,1,4,1,0,2,2
248826,1,2,29,1,0,1,3
248827,2,2,5,1,0,2,3
248828,1,2,410,1,0,1,9
248829,1,1,4,2,0,2,2
248830,1,2,4,1,0,1,2
248831,1,1,48,1,0,2,2
248832,1,1,35,1,1,0,2
248833,1,2,4,1,0,0,2
248834,1,1,453,1,0,2,2
248835,1,1,4,1,1,0,9
248836,2,2,40,1,0,1,2
248837,1,1,4,1,1,0,1
248838,1,1,4,1,0,2,1
248839,1,1,4,1,0,2,2
248840,1,2,4,1,0,1,9
248841,3,1,4,2,0,0,9
248842,1,1,4,1,1,0,2
248843,3,1,4,2,0,0,2
248844,3,1,4,2,0,1,2
248845,1,2,4,1,0,1,2
248846,1,1,4,1,0,0,2
248847,1,1,29,1,0,0,2
248848,1,2,4,1,0,2,1
248849,1,2,6,1,0,1,3
248850,1,2,50,1,0,1,2
248851,1,1,37,1,0,1,2
248852,1,1,4,1,0,0,2
248853,1,2,26,1,0,2,2
248854,1,1,48,2,0,0,9
248855,1,1,4,1,0,0,2
248856,1,1,26,1,0,2,3
248857,1,1,48,1,0,2,2
248858,3,1,4,2,0,2,2
248859,3,1,4,2,0,0,2
248860,1,2,20,1,0,0,9
248861,1,2,200,1,1,2,2
248862,3,1,4,2,0,2,2
248863,3,2,4,2,0,0,1
248864,1,2,4,1,0,0,2
248865,1,1,40,1,0,2,3
248866,1,1,48,1,0,2,2
248867,1,2,40,1,0,1,2
248868,1,1,4,1,1,0,1
248869,1,2,48,2,0,1,1
248870,1,1,12,1,0,0,3
248871,1,2,4,1,0,0,9
248872,1,2,25,1,0,1,1
248873,1,1,4,1,1,1,1
248874,1,2,18,1,0,1,1
248875,3,1,200,1,1,2,2
248876,1,2,29,1,0,1,1
248877,1,2,40,1,0,0,3
248878,1,2,4,2,0,0,9
248879,1,2,410,1,0,2,3
248880,1,1,34,1,0,2,3
248881,2,1,29,1,0,1,2
248882,3,2,4,2,0,0,2
248883,1,2,23,1,0,2,2
248884,1,2,18,2,0,2,1
248885,1,1,39,1,0,2,1
248886,1,2,5,1,0,1,3
248887,1,2,29,1,0,2,3
248888,1,1,35,1,1,2,2
248889,1,1,40,1,0,2,2
248890,1,2,4,1,4,0,2
248891,1,1,4,1,0,1,9
248892,1,1,1,1,0,2,3
248893,3,2,4,2,0,0,2
248894,1,2,200,2,1,1,2
248895,1,2,4,2,0,1,1
248896,1,1,17,1,0,1,3
248897,1,2,4,1,1,0,9
248898,1,1,40,1,0,2,3
248899,1,1,4,1,0,2,3
248900,1,1,53,1,0,2,2
248901,1,1,21,1,0,2,2
248902,1,2,4,2,0,1,1
248903,3,1,4,2,0,2,2
248904,1,1,40,1,0,1,2
248905,1,1,4,1,0,0,2
248906,1,1,48,2,0,0,3
248907,1,2,49,1,0,1,1
248908,1,1,4,1,1,2,9
248909,3,1,4,1,0,2,2
248910,1,1,29,1,0,2,3
248911,1,2,4,1,0,1,1
248912,1,1,21,2,0,2,2
248913,1,2,19,1,0,2,2
248914,1,2,4,1,0,0,1
248915,1,2,4,1,1,0,1
248916,1,2,19,2,0,1,2
248917,1,2,4,1,0,0,1
248918,1,2,18,1,0,1,9
248919,1,1,20,1,0,0,3
248920,1,2,4,1,0,2,2
248921,1,1,19,1,0,2,2
248922,1,1,4,1,0,2,1
248923,1,2,5,1,0,0,9
248924,1,1,55,1,0,0,3
248925,1,1,4,1,1,1,2
248926,1,2,4,1,1,1,1
248927,1,2,48,1,0,1,2
248928,3,2,4,2,0,0,1
248929,1,2,4,2,0,0,9
248930,1,1,6,1,0,2,2
248931,1,1,4,2,0,0,2
248932,3,1,4,2,0,2,2
248933,1,2,426,1,0,1,1
248934,1,2,4,1,1,0,9
248935,1,2,200,2,1,1,2
248936,1,2,4,1,1,1,2
248937,1,2,48,1,0,0,2
248938,1,2,4,1,0,0,9
248939,1,2,4,1,0,0,9
248940,1,1,6,1,0,2,2
248941,3,2,4,2,0,1,2
248942,1,1,39,1,0,2,2
248943,1,2,4,1,0,0,9
248944,3,1,4,2,0,2,1
248945,1,2,39,1,0,1,1
248946,1,2,200,1,1,1,2
248947,1,1,40,1,0,1,2
248948,3,1,4,2,0,1,2
248949,1,2,4,1,0,1,2
248950,1,1,4,1,1,0,1
248951,1,2,48,2,0,1,2
248952,1,1,56,1,0,2,2
248953,1,2,4,2,1,1,1
248954,1,2,48,1,0,1,1
248955,1,1,200,1,1,2,2
248956,1,1,4,1,1,0,2
248957,1,1,4,1,1,0,1
248958,1,2,40,1,0,1,2
248959,1,2,48,1,0,1,2
248960,1,2,5,1,0,2,2
248961,1,2,36,1,0,1,3
248962,3,2,4,2,0,1,1
248963,2,1,31,1,0,2,3
248964,1,2,200,1,1,1,2
248965,1,1,29,1,0,1,1
248966,1,2,4,2,0,1,1
248967,1,1,4,1,1,0,9
248968,1,1,20,1,0,0,3
248969,2,2,13,1,0,2,2
248970,1,1,4,1,1,0,1
248971,1,1,47,1,0,2,2
248972,1,1,150,1,0,2,3
248973,1,1,48,1,0,2,3
248974,1,2,54,1,1,1,1
248975,1,2,4,1,0,1,2
248976,1,1,4,2,0,0,1
248977,3,1,4,2,0,2,2
248978,1,2,12,2,0,1,9
248979,1,2,200,1,1,2,2
248980,1,1,4,1,0,0,9
248981,1,1,4,1,1,0,2
248982,1,2,29,2,0,1,2
248983,1,2,5,1,0,0,9
248984,1,1,4,1,1,0,2
248985,2,1,4,2,0,2,2
248986,1,2,6,1,0,1,1
248987,1,1,8,1,1,2,2
248988,1,2,40,1,0,1,3
248989,1,1,200,2,1,2,2
248990,1,2,35,1,1,1,2
248991,1,2,4,1,0,0,2
248992,3,2,4,2,0,1,2
248993,1,2,18,1,0,2,3
248994,1,1,48,1,0,2,3
248995,3,2,4,2,0,0,9
248996,3,1,4,1,0,2,2
248997,1,1,27,1,0,1,2
248998,1,2,4,1,1,1,2
248999,1,1,4,2,0,0,9
249000,1,2,48,1,0,2,2
249001,1,1,4,1,0,2,2
249002,1,2,1,1,0,2,2
249003,1,2,200,1,1,1,3
249004,1,1,48,1,0,2,2
249005,1,1,200,1,1,2,4
249006,1,1,47,1,0,2,2
249007,1,2,200,1,1,1,1
249008,1,1,54,1,0,2,3
249009,1,2,4,1,1,0,1
249010,1,1,150,1,0,2,2
249011,2,2,28,1,0,1,2
249012,1,2,40,1,0,2,3
249013,1,1,40,1,0,2,2
249014,1,2,27,1,0,2,3
249015,1,2,4,1,0,1,1
249016,1,2,13,2,0,1,9
249017,3,1,4,2,0,2,2
249018,3,1,4,1,0,2,2
249019,1,2,4,1,0,0,2
249020,1,1,48,1,0,1,1
249021,1,1,4,1,1,2,2
249022,1,1,4,1,0,0,2
249023,1,1,4,1,1,0,1
249024,1,2,35,1,0,1,1
249025,1,1,200,1,1,2,2
249026,1,2,4,1,1,0,2
249027,1,2,150,1,0,1,9
249028,1,1,4,1,0,2,2
249029,1,1,17,1,0,2,2
249030,1,2,24,1,0,1,2
249031,1,2,4,1,1,0,9
249032,1,1,4,1,1,0,9
249033,3,1,4,2,0,2,2
249034,3,1,4,2,0,2,2
249035,1,1,42,1,0,2,2
249036,1,2,17,1,0,1,2
249037,1,1,17,1,0,2,3
249038,1,2,4,1,1,0,9
249039,1,2,4,1,0,0,1
249040,1,2,200,1,1,1,2
249041,1,2,200,1,1,1,2
249042,1,2,8,1,0,1,2
249043,1,2,39,1,0,2,2
249044,1,1,4,1,0,0,2
249045,1,1,29,1,0,2,2
249046,2,1,40,1,0,1,2
249047,1,1,4,1,0,2,3
249048,1,1,4,1,0,2,2
249049,1,2,40,1,0,0,2
249050,1,2,48,1,0,1,3
249051,1,2,48,1,1,1,2
249052,1,1,200,2,1,1,1
249053,1,2,4,1,0,0,2
249054,1,2,29,1,0,1,2
249055,1,2,4,1,1,0,9
249056,3,1,4,2,0,2,2
249057,3,1,4,2,0,0,2
249058,1,1,4,1,0,2,1
249059,1,1,4,1,0,0,2
249060,1,2,48,1,0,1,2
249061,1,1,200,1,1,2,1
249062,1,2,200,1,1,1,1
249063,1,1,4,1,0,0,2
249064,1,2,36,1,0,1,1
249065,1,2,28,1,0,1,1
249066,1,2,4,1,1,0,1
249067,1,1,200,1,1,2,2
249068,1,1,4,1,1,2,2
249069,1,1,6,1,0,2,2
249070,1,2,6,1,0,1,1
249071,1,1,19,1,0,1,3
249072,1,1,4,1,0,0,2
249073,1,1,48,1,0,0,2
249074,3,2,4,2,0,1,1
249075,1,2,4,1,0,0,1
249076,1,1,25,1,0,2,2
249077,1,1,35,1,1,2,9
249078,3,2,42,1,0,1,2
249079,1,1,4,1,0,2,2
249080,1,2,20,1,0,1,2
249081,1,1,40,1,0,1,3
249082,1,1,4,1,0,2,2
249083,1,1,150,1,0,2,4
249084,1,2,4,1,1,0,2
249085,1,1,4,1,1,2,1
249086,3,2,4,1,1,1,2
249087,1,2,5,2,0,1,3
249088,1,1,39,1,0,2,9
249089,1,1,35,1,0,2,2
249090,1,1,200,1,1,2,2
249091,1,1,8,1,0,2,2
249092,1,1,40,1,0,2,2
249093,1,1,4,1,0,0,9
249094,1,1,4,1,1,1,2
249095,1,2,36,1,0,0,2
249096,1,2,110,1,2,1,2
249097,3,2,4,2,0,0,2
249098,1,1,4,2,0,1,1
249099,3,1,4,2,0,2,9
249100,3,2,4,2,0,2,1
249101,1,1,200,1,1,2,2
249102,2,2,48,1,0,1,2
249103,1,1,4,1,0,2,9
249104,1,1,200,1,1,2,2
249105,1,2,4,2,0,0,9
249106,1,2,48,2,0,1,9
249107,1,1,5,1,0,2,2
249108,1,2,200,1,1,1,1
249109,3,2,4,2,0,1,1
249110,1,1,4,1,1,0,2
249111,3,2,4,2,0,0,2
249112,1,2,48,2,0,2,3
249113,1,1,200,1,1,2,2
249114,1,1,16,1,0,2,2
249115,2,1,48,1,0,2,2
249116,1,1,4,1,1,1,2
249117,1,2,17,1,0,2,2
249118,1,2,4,1,0,1,2
249119,3,1,4,2,0,0,2
249120,1,2,4,1,0,1,2
249121,1,2,18,1,0,2,3
249122,2,1,5,1,0,2,2
249123,1,2,35,1,0,0,2
249124,1,1,26,1,0,1,2
249125,1,2,6,1,0,1,9
249126,1,2,35,1,0,2,3
249127,1,2,4,1,1,0,9
249128,1,1,42,1,0,2,1
249129,3,1,4,2,0,0,9
249130,3,2,4,1,0,0,2
249131,1,1,31,1,0,2,2
249132,3,1,4,2,0,2,1
249133,1,2,20,1,0,2,3
249134,1,1,4,1,0,0,9
249135,1,2,48,1,0,1,2
249136,1,2,31,1,0,1,2
249137,1,1,4,1,0,0,2
249138,1,1,200,1,1,2,1
249139,1,2,17,2,0,1,9
249140,3,1,4,2,0,0,9
249141,1,1,4,2,0,2,2
249142,1,1,48,1,0,1,3
249143,1,1,4,1,0,0,2
249144,1,1,5,1,0,2,2
249145,1,1,4,1,1,1,2
249146,2,2,48,1,0,1,3
249147,1,1,35,2,0,2,2
249148,1,2,17,1,0,1,9
249149,1,1,40,1,0,2,3
249150,1,2,48,1,0,1,3
249151,1,1,4,2,0,0,9
249152,1,2,1,1,0,1,1
249153,1,2,4,1,1,1,1
249154,1,2,40,1,0,2,3
249155,1,2,48,1,0,1,9
249156,1,1,200,1,1,2,1
249157,1,2,40,1,0,0,9
249158,1,2,150,1,0,1,2
249159,1,1,5,1,0,1,3
249160,1,1,5,1,0,2,2
249161,1,1,28,2,0,2,4
249162,1,2,18,1,0,2,3
249163,1,1,4,1,0,2,3
249164,1,1,4,2,0,1,2
249165,1,1,29,2,0,2,2
249166,1,1,4,1,1,0,2
249167,3,1,4,2,0,0,2
249168,1,1,40,1,0,2,3
249169,1,2,5,1,0,1,1
249170,3,1,4,2,1,2,2
249171,1,2,4,1,0,0,2
249172,1,1,40,2,0,0,3
249173,3,2,4,2,0,1,9
249174,3,2,4,2,0,2,2
249175,1,1,4,1,1,2,1
249176,1,1,40,2,0,2,3
249177,1,1,29,1,0,2,2
249178,1,1,456,1,0,2,3
249179,1,2,4,1,1,1,2
249180,1,1,515,1,1,2,2
249181,1,1,4,1,1,0,9
249182,3,2,4,1,0,1,2
249183,1,1,4,1,0,0,9
249184,1,2,22,1,0,1,2
249185,1,2,4,1,1,1,1
249186,1,2,40,1,0,1,1
249187,1,1,48,1,0,2,1
249188,3,1,4,2,0,2,1
249189,1,1,22,1,0,2,2
249190,3,1,4,2,0,2,2
249191,1,2,40,2,0,1,2
249192,1,1,4,1,0,0,9
249193,1,1,19,1,0,2,9
249194,1,2,55,1,0,2,3
249195,1,1,4,1,1,0,9
249196,1,2,4,1,1,0,2
249197,1,1,35,1,0,2,2
249198,1,1,29,1,0,2,3
249199,1,1,410,1,0,2,1
249200,1,2,53,2,0,1,1
249201,3,2,4,2,0,0,9
249202,1,1,4,1,1,0,1
249203,1,1,4,1,0,0,9
249204,3,1,4,2,0,2,1
249205,1,2,4,2,0,1,1
249206,1,2,40,2,0,0,3
249207,1,1,4,2,0,0,2
249208,1,1,29,1,0,2,3
249209,1,1,4,1,1,0,1
249210,3,2,4,2,0,1,2
249211,1,1,5,2,0,0,9
249212,1,1,4,2,0,2,1
249213,1,1,200,1,1,2,2
249214,1,1,25,1,0,2,2
249215,3,1,4,1,0,2,2
249216,2,1,1,1,0,2,3
249217,1,2,200,1,1,1,2
249218,1,1,4,1,0,2,3
249219,1,2,200,1,1,1,2
249220,1,1,48,2,0,2,3
249221,2,1,48,2,0,0,9
249222,1,1,13,2,0,2,1
249223,1,2,6,1,0,0,2
249224,1,2,40,1,0,0,9
249225,5,1,501,2,0,2,2
249226,3,1,4,2,0,0,9
249227,1,1,4,1,0,0,9
249228,1,1,17,2,0,2,2
249229,1,2,4,1,1,2,2
249230,1,1,48,1,0,2,3
249231,1,1,4,2,0,0,2
249232,1,2,48,1,0,1,2
249233,1,1,35,1,1,2,2
249234,1,2,4,1,0,2,2
249235,1,1,25,1,0,2,2
249236,1,1,40,1,0,1,3
249237,2,2,4,2,0,1,2
249238,3,2,4,2,0,0,2
249239,1,1,40,2,0,2,9
249240,1,1,20,1,0,2,2
249241,1,2,29,2,0,1,2
249242,3,2,4,2,0,0,9
249243,1,1,4,1,1,0,2
249244,1,1,27,1,0,1,2
249245,1,2,4,1,0,0,9
249246,1,2,4,1,0,0,2
249247,3,1,4,2,0,2,1
249248,1,2,4,1,0,1,1
249249,3,1,4,2,0,0,2
249250,3,1,4,2,0,0,9
249251,1,2,40,1,0,0,2
249252,1,1,4,1,0,0,9
249253,1,2,4,1,0,1,1
249254,1,2,4,1,0,1,1
249255,1,1,200,1,1,1,2
249256,1,2,40,2,0,1,3
249257,1,1,4,1,1,2,2
249258,1,1,4,1,0,2,2
249259,1,2,4,2,0,0,1
249260,1,1,48,2,0,2,3
249261,1,1,4,1,0,0,1
249262,1,1,48,2,0,2,3
249263,1,2,4,1,0,0,2
249264,1,2,4,1,1,0,2
249265,1,1,4,1,1,0,9
249266,1,2,20,1,0,2,3
249267,1,1,41,1,0,2,2
249268,1,1,39,1,0,1,3
249269,1,1,4,1,1,2,2
249270,2,1,6,1,0,2,2
249271,1,2,39,1,0,1,2
249272,1,2,434,1,0,1,1
249273,1,2,4,1,1,1,2
249274,1,1,13,1,0,1,3
249275,1,1,4,1,1,1,2
249276,1,2,35,1,1,1,9
249277,1,1,4,1,0,2,2
249278,1,2,4,1,0,0,9
249279,1,2,25,1,0,2,2
249280,1,1,34,2,0,2,1
249281,1,2,18,1,0,1,2
249282,1,1,19,1,0,2,3
249283,3,2,4,2,0,1,2
249284,1,2,35,1,0,1,2
249285,1,1,8,2,0,2,2
249286,1,1,48,1,0,1,1
249287,1,2,48,2,0,0,9
249288,1,1,40,1,0,2,3
249289,1,2,19,1,0,1,3
249290,1,1,4,1,0,0,1
249291,1,1,4,1,1,0,1
249292,1,1,8,1,0,0,1
249293,2,2,4,1,0,0,2
249294,1,1,39,1,0,2,1
249295,1,1,48,1,0,2,2
249296,1,2,39,1,0,1,3
249297,1,1,4,2,0,0,2
249298,1,1,5,1,0,2,3
249299,1,2,4,1,0,0,2
249300,1,1,4,1,1,0,9
249301,1,1,17,1,0,2,2
249302,1,2,401,2,0,2,2
249303,3,2,4,2,0,0,2
249304,1,2,405,1,0,1,1
249305,1,2,48,1,0,1,2
249306,3,1,4,1,0,2,2
249307,1,1,8,1,0,2,3
249308,1,1,40,1,0,2,2
249309,1,2,17,1,0,1,2
249310,1,1,4,1,0,2,1
249311,1,1,48,1,0,2,3
249312,1,1,35,1,0,2,1
249313,1,1,4,1,0,2,2
249314,3,1,35,1,0,0,1
249315,2,2,40,2,0,1,2
249316,1,1,13,1,0,2,2
249317,3,2,4,2,0,1,1
249318,1,1,4,1,0,2,1
249319,1,1,4,1,0,0,2
249320,1,2,4,1,0,1,1
249321,1,1,4,2,0,1,2
249322,1,2,4,1,1,0,2
249323,1,2,4,1,0,1,2
249324,3,1,4,2,0,2,2
249325,1,1,4,1,1,0,9
249326,1,1,200,1,1,2,2
249327,1,2,16,1,0,0,9
249328,1,2,200,1,1,1,2
249329,1,1,39,1,0,2,3
249330,1,2,5,2,0,1,3
249331,1,1,200,1,1,1,2
249332,1,1,4,1,1,0,2
249333,1,1,4,1,1,0,1
249334,1,2,39,1,0,1,2
249335,1,1,29,1,0,2,2
249336,1,2,42,1,0,1,1
249337,3,2,4,2,0,1,2
249338,3,1,4,2,0,0,9
249339,1,1,48,1,0,2,2
249340,1,1,4,1,0,0,1
249341,1,2,4,2,0,0,1
249342,1,2,48,1,0,1,1
249343,1,1,4,1,0,2,1
249344,3,1,4,2,0,2,2
249345,3,2,4,2,1,0,2
249346,1,2,48,1,0,1,3
249347,1,1,200,2,1,1,2
249348,1,2,4,1,1,1,1
249349,1,2,39,1,0,2,2
249350,1,1,4,1,1,0,9
249351,1,2,200,1,1,1,1
249352,1,1,55,1,0,1,2
249353,3,2,4,2,0,2,2
249354,3,1,200,1,1,2,1
249355,1,2,4,1,0,1,3
249356,1,2,39,1,0,1,1
249357,1,1,21,1,0,2,1
249358,1,1,200,1,1,1,1
249359,6,1,521,2,1,2,2
249360,1,1,4,2,1,0,2
249361,1,2,4,1,1,1,2
249362,1,1,36,1,0,1,1
249363,1,2,44,1,0,2,9
249364,1,1,4,1,0,2,9
249365,1,1,40,1,0,1,2
249366,1,2,55,1,0,1,3
249367,1,2,200,1,1,1,2
249368,1,2,4,1,0,1,2
249369,3,1,4,2,0,2,9
249370,1,2,29,1,0,1,3
249371,1,1,20,1,0,2,2
249372,1,2,39,1,0,2,1
249373,1,2,4,1,0,0,9
249374,1,2,36,1,0,2,2
249375,1,2,27,1,0,1,2
249376,1,2,48,1,0,1,2
249377,1,2,17,1,0,1,3
249378,1,2,200,1,1,1,2
249379,1,2,6,1,0,2,3
249380,1,2,4,1,0,0,2
249381,1,1,4,1,1,0,2
249382,1,1,6,1,0,0,9
249383,2,1,5,1,0,2,2
249384,1,1,4,1,1,0,2
249385,1,2,4,1,1,1,1
249386,2,1,5,1,0,1,2
249387,1,1,4,1,0,0,2
249388,1,1,26,1,0,2,1
249389,1,1,53,1,0,2,2
249390,1,1,35,1,1,2,1
249391,1,2,27,1,0,1,2
249392,1,2,426,1,0,1,3
249393,1,2,4,1,1,1,2
249394,1,2,4,1,0,1,1
249395,1,1,4,1,0,1,2
249396,1,1,29,1,0,1,2
249397,1,2,4,1,1,0,1
249398,1,1,5,1,0,2,1
249399,1,1,27,1,0,2,2
249400,1,2,35,1,0,1,2
249401,1,1,5,1,0,2,3
249402,1,1,48,1,0,2,2
249403,1,2,4,2,0,0,2
249404,1,1,41,1,0,2,1
249405,1,1,4,1,1,0,9
249406,1,2,17,1,0,2,2
249407,3,1,4,2,0,0,9
249408,1,1,457,1,0,2,2
249409,1,1,19,1,0,2,1
249410,1,1,8,2,0,0,2
249411,1,2,4,1,1,1,2
249412,1,1,5,1,0,2,2
249413,1,2,4,1,0,0,9
249414,1,1,16,1,0,2,2
249415,1,2,4,1,0,1,2
249416,1,2,28,1,0,1,3
249417,1,1,29,1,0,2,3
249418,1,1,4,1,0,1,9
249419,1,2,4,1,0,0,2
249420,3,1,4,2,0,0,9
249421,1,2,5,2,0,1,2
249422,3,1,4,2,0,2,2
249423,1,2,4,1,1,0,9
249424,1,1,200,1,1,1,2
249425,2,2,48,1,0,1,1
249426,1,2,4,1,0,0,2
249427,1,1,4,1,1,0,9
249428,1,2,40,2,0,0,3
249429,1,1,4,1,0,2,1
249430,1,2,18,1,0,1,2
249431,1,2,39,1,0,2,2
249432,1,1,4,1,0,0,9
249433,1,1,4,2,0,2,2
249434,1,2,29,1,0,1,2
249435,1,2,39,1,0,1,9
249436,1,1,16,2,0,0,9
249437,1,2,4,1,0,0,1
249438,1,2,4,2,0,0,3
249439,1,2,26,1,0,0,3
249440,1,2,48,1,0,1,3
249441,1,1,4,1,1,1,1
249442,1,1,4,1,1,1,2
249443,1,2,4,1,0,1,3
249444,1,1,4,1,0,0,9
249445,1,1,200,2,1,2,3
249446,1,1,4,2,0,0,2
249447,1,1,4,1,0,0,9
249448,1,2,4,1,1,1,2
249449,1,2,21,1,0,1,2
249450,3,2,4,2,0,0,2
249451,1,1,4,1,1,2,9
249452,1,2,29,2,0,0,2
249453,1,2,39,1,0,2,2
249454,2,2,40,1,0,1,2
249455,3,1,4,1,0,2,2
249456,1,1,29,1,0,1,2
249457,1,1,48,1,0,2,3
249458,3,1,4,2,0,2,2
249459,1,1,4,1,1,2,2
249460,1,2,48,1,0,1,9
249461,1,2,4,1,0,0,9
249462,1,2,200,1,1,1,2
249463,1,2,40,1,0,1,3
249464,1,1,4,1,0,0,2
249465,1,2,29,1,0,1,3
249466,1,1,17,1,0,2,2
249467,1,1,25,1,0,2,3
249468,1,2,4,1,0,0,9
249469,1,2,4,1,0,0,1
249470,1,1,36,1,0,1,3
249471,1,2,200,1,1,2,2
249472,1,2,4,1,0,0,9
249473,1,1,4,1,0,0,9
249474,1,2,4,1,0,1,2
249475,1,2,4,2,0,0,9
249476,1,1,4,2,1,2,1
249477,1,1,18,1,0,1,3
249478,1,2,21,1,0,1,9
249479,1,1,42,1,0,2,3
249480,1,1,4,1,0,2,2
249481,2,2,40,1,0,1,2
249482,1,1,4,1,0,1,2
249483,1,1,6,2,0,1,1
