ID,F37,F41,F2,F17,F22,F32,F47,F1,F3,F5,F9,F10,F11,F12,F13,F15,F18,F21,F23,F25,F30,F33,F36,F43,F50
248152,1,1,0,9,109,0,0,55,29,0,999,8,1,6,1,1,0,1980,2,1,3,0,2,2,52
248153,1,2,0,9,111,0,0,44,462,2,999,1,1,3,1,1,0,1140,2,1,2,3,2,1,46
248154,1,1,0,9,131,0,0,49,29,0,999,6,1,2,1,1,0,1800,2,2,2,0,2,1,52
248155,1,1,0,9,91,0,0,52,35,0,58,4,2,1,1,4,0,0,2,2,2,0,0,2,0
248156,1,1,0,9,995,0,0,13,47,0,999,2,3,10,1,1,0,999998,0,6,3,0,2,1,0
248157,1,1,0,9,995,0,0,0,4,0,999,0,3,3,1,1,0,999998,0,6,2,0,2,2,0
248158,3,1,0,9,995,0,0,16,4,0,999,3,3,1,1,1,0,0,1,1,1,0,1,1,0
248159,1,2,0,9,125,0,0,21,42,0,999,7,1,4,1,1,0,52,2,6,1,1,2,2,12
248160,1,2,0,9,995,0,0,10,6,0,999,1,3,3,1,1,0,999998,0,6,2,0,2,2,0
248161,1,1,0,9,121,0,0,38,20,0,999,5,1,3,1,1,0,450,2,1,1,0,1,1,30
248162,1,1,0,9,11,0,0,43,40,0,999,1,1,3,2,1,0,40,2,4,3,0,2,1,16
248163,1,1,0,9,11,0,0,32,5,0,999,2,1,3,1,1,0,0,2,1,2,0,2,1,52
248164,1,1,0,9,1,0,0,63,4,0,999,2,1,6,2,1,0,350,2,1,1,0,1,1,52
248165,1,2,0,9,995,0,0,11,4,0,999,1,3,6,1,1,0,999998,0,6,1,0,2,2,0
248166,1,1,0,9,1,0,0,38,200,4,999,2,1,8,2,1,1,2712,2,1,1,0,1,1,50
248167,1,1,0,9,995,0,0,3,4,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
248168,3,1,0,9,995,0,0,15,4,0,999,1,3,7,1,1,0,0,1,6,2,0,1,1,0
248169,1,1,0,9,995,0,9,76,36,0,999,2,3,2,1,1,0,640,1,1,2,1,2,1,32
248170,1,1,0,9,995,0,0,10,4,0,999,1,3,10,1,1,1,999998,0,6,2,0,1,2,0
248171,1,2,0,9,127,0,0,46,48,0,999,8,1,2,1,1,0,0,2,1,1,0,2,1,52
248172,1,1,0,9,995,0,0,14,4,0,999,2,3,5,1,1,0,0,1,6,1,0,1,1,0
248173,1,1,0,9,995,0,0,10,19,0,999,2,3,4,1,1,0,999998,0,6,9,0,1,1,0
248174,1,1,0,9,1,0,0,16,35,0,2,2,2,6,1,1,0,0,2,6,9,1,1,1,1
248175,1,2,0,9,995,0,0,24,40,0,999,4,3,5,1,1,0,0,1,1,3,0,1,1,0
248176,1,1,0,9,125,0,0,26,17,0,999,11,1,5,1,1,0,400,2,6,2,0,1,2,34
248177,1,1,0,9,1,0,9,43,4,0,999,1,1,1,1,4,0,0,2,4,2,1,0,1,50
248178,1,1,0,9,90,0,0,24,48,0,999,11,1,2,1,1,0,252,2,1,9,0,2,1,39
248179,1,1,0,9,995,0,0,3,4,0,999,0,3,10,1,1,0,999998,0,6,9,0,2,1,0
248180,3,2,0,9,995,0,0,1,4,0,999,0,3,9,2,1,0,999998,0,6,9,0,1,1,0
248181,1,2,0,9,995,0,0,40,8,0,999,99,3,5,1,1,0,0,1,1,1,0,1,1,0
248182,1,2,0,9,995,0,0,9,4,0,999,1,3,5,2,1,0,999998,0,6,1,0,1,1,0
248183,1,1,0,9,11,0,9,30,48,0,999,1,1,4,1,1,0,145,2,1,3,1,2,2,15
248184,1,2,0,9,995,0,0,59,5,0,999,4,3,3,1,1,0,0,1,1,2,0,1,1,0
248185,1,1,0,9,66,0,0,57,26,0,999,7,1,2,1,1,0,700,2,1,2,0,2,1,52
248186,1,1,0,9,995,0,0,12,4,0,999,1,3,6,1,1,1,999998,0,6,3,0,1,1,0
248187,1,1,0,9,5,0,0,25,200,3,999,1,2,6,1,1,1,308,2,6,2,0,1,1,30
248188,1,2,0,9,995,0,0,21,200,4,999,2,3,4,2,1,1,0,1,1,2,0,1,1,0
248189,3,1,0,9,1,0,0,52,4,0,999,2,1,3,2,1,1,740,2,1,1,0,1,1,30
248190,1,2,0,9,995,0,0,11,4,0,999,1,3,6,1,1,0,999998,0,6,2,0,2,2,0
248191,1,1,0,9,1,0,9,38,48,0,999,5,1,4,1,1,0,1025,2,1,3,1,2,1,52
248192,1,2,0,9,995,0,0,24,40,0,999,2,3,9,1,1,0,0,1,1,3,0,2,1,0
248193,3,1,0,9,995,0,0,4,4,0,999,0,3,7,2,1,0,999998,0,6,9,0,1,1,0
248194,1,2,0,9,995,0,0,14,20,0,999,2,3,8,1,1,0,0,1,6,3,0,2,1,0
248195,3,2,0,9,995,0,0,1,4,0,999,0,3,6,1,1,0,999998,0,6,9,0,2,2,0
248196,1,1,0,9,57,0,0,39,40,0,999,7,1,2,1,1,0,458,2,1,1,0,2,1,12
248197,1,1,0,9,11,0,0,63,29,0,520,2,1,3,1,1,0,936,2,1,2,0,1,2,38
248198,1,1,0,9,5,0,0,32,17,0,999,2,1,1,1,1,0,832,2,6,1,0,1,1,28
248199,1,1,0,9,92,0,0,25,48,0,999,11,1,1,1,6,0,1813,2,2,2,0,0,2,50
248200,3,1,0,9,11,0,0,22,4,0,999,1,1,6,1,1,0,0,2,1,1,0,1,1,24
248201,1,2,14,9,995,0,0,17,16,0,999,3,3,3,1,1,0,0,1,1,2,3,1,1,0
248202,1,2,0,9,995,0,0,25,48,0,999,2,3,2,1,1,0,0,1,1,3,0,2,1,0
248203,1,2,0,9,995,0,0,62,21,0,999,2,3,5,1,1,0,0,1,5,2,0,1,2,0
248204,1,2,0,9,995,0,0,0,4,0,999,0,3,5,1,1,0,999998,0,6,9,0,1,2,0
248205,2,1,0,9,995,0,0,5,4,0,999,0,3,10,2,1,0,999998,0,6,9,0,1,1,0
248206,3,2,0,9,1,0,0,35,4,0,999,0,1,4,2,1,0,0,2,1,2,1,1,1,48
248207,1,1,0,9,11,0,0,16,4,0,999,1,1,12,1,1,1,300,2,6,1,0,2,1,52
248208,1,2,0,9,995,0,0,2,4,0,999,0,3,7,1,1,1,999998,0,6,9,0,2,2,0
248209,1,2,0,9,995,0,0,7,4,0,999,0,3,5,2,1,0,999998,0,6,1,0,2,1,0
248210,1,2,0,9,995,0,0,18,4,0,999,3,3,2,1,1,1,640,1,1,2,0,2,1,52
248211,1,2,0,9,995,0,0,75,200,3,999,6,3,6,1,1,1,0,1,5,2,0,2,2,0
248212,1,2,0,9,995,0,0,9,6,0,999,1,3,2,1,1,1,999998,0,6,2,0,2,2,0
248213,1,2,0,9,995,0,0,3,4,0,999,99,3,4,1,1,0,999998,0,6,9,0,2,2,0
248214,3,1,0,9,1,0,0,40,4,0,999,2,1,7,2,1,0,2152,2,1,1,0,1,1,52
248215,1,1,0,9,995,0,0,5,4,0,999,0,3,5,1,1,0,999998,0,6,2,0,2,1,0
248216,1,2,0,9,995,0,0,3,4,0,999,99,3,6,1,1,0,999998,0,6,9,0,2,1,0
248217,1,1,0,9,125,0,0,40,48,0,999,2,1,2,1,1,0,1800,2,1,1,0,1,2,52
248218,3,1,0,9,995,0,0,12,4,0,999,1,3,7,1,1,0,999998,0,6,2,0,1,1,0
248219,1,2,26,9,995,0,0,77,48,0,999,2,3,2,1,1,0,0,1,5,2,4,1,2,0
248220,1,1,0,9,124,0,0,20,200,3,999,2,1,9,1,1,1,520,2,6,1,0,2,2,52
248221,1,1,0,9,995,0,0,19,5,0,999,5,3,3,1,1,0,36,1,6,2,0,1,2,20
248222,1,2,0,9,995,0,0,36,200,2,999,6,3,5,1,1,1,0,1,2,2,0,1,2,0
248223,1,1,0,9,33,0,0,29,20,0,3,2,2,5,1,1,0,0,2,1,2,0,1,1,0
248224,1,1,0,9,995,0,0,44,29,0,999,2,3,2,1,1,0,0,1,2,2,0,1,2,0
248225,1,2,0,9,995,0,0,31,4,0,999,2,3,3,1,1,1,0,1,1,2,0,2,2,0
248226,1,2,22,9,75,0,0,26,48,0,999,99,3,3,1,1,0,999998,1,6,2,1,2,1,0
248227,2,1,0,9,1,0,0,28,40,0,16,2,2,1,1,6,0,1200,2,2,3,0,0,2,39
248228,1,2,0,9,102,0,0,29,40,0,999,6,1,3,1,1,0,880,2,1,2,0,2,1,52
248229,1,1,0,9,995,0,0,2,4,0,999,0,3,6,2,1,0,999998,0,6,9,0,2,1,0
248230,1,2,0,9,995,0,0,54,35,0,999,2,3,5,2,1,0,0,1,1,1,0,1,1,0
248231,1,1,0,9,75,0,0,36,40,0,999,2,1,4,1,1,0,1620,2,1,1,0,2,2,52
248232,1,2,0,9,995,0,0,14,4,0,999,2,3,9,1,1,1,0,1,6,2,0,1,1,0
248233,2,2,0,9,124,0,0,50,410,2,999,7,1,1,1,1,0,200,2,6,3,0,2,2,20
248234,1,1,0,9,995,0,0,57,24,0,999,10,3,2,2,1,0,0,1,1,1,0,1,1,0
248235,1,2,0,9,995,0,0,51,19,0,999,2,3,3,1,1,0,0,1,1,2,0,1,2,0
248236,3,1,0,9,998,0,0,16,4,0,999,2,1,8,2,1,0,0,2,6,1,0,1,1,52
248237,3,2,0,9,995,0,0,6,6,0,999,1,3,4,1,1,1,999998,0,6,9,0,2,1,0
248238,3,1,0,9,995,0,0,2,4,0,999,0,3,5,2,1,0,999998,0,6,9,0,1,1,0
248239,1,1,0,9,75,0,0,24,4,0,999,6,1,3,1,1,0,1000,2,1,2,0,1,2,52
248240,3,2,0,9,995,0,0,6,4,0,999,0,3,17,2,1,0,999998,0,6,1,0,1,1,0
248241,1,1,0,9,995,0,0,2,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,1,1,0
248242,1,1,0,9,77,0,0,37,48,0,999,4,1,5,1,1,0,1680,2,1,1,0,1,2,52
248243,1,1,0,9,995,0,0,11,4,0,999,2,3,6,2,1,0,999998,0,6,2,0,1,1,0
248244,1,2,0,9,995,0,0,53,29,0,999,6,3,2,1,1,0,0,1,2,2,0,2,2,0
248245,1,1,0,9,1,0,0,21,5,0,999,6,1,9,2,1,0,600,2,1,2,0,2,1,52
248246,3,2,0,9,124,0,0,35,4,0,999,99,1,9,2,1,0,0,2,1,2,0,1,1,0
248247,1,1,0,9,1,0,0,36,48,0,999,2,1,3,1,1,0,700,2,1,3,0,2,1,36
248248,3,2,0,9,995,0,0,0,4,0,999,0,3,3,1,1,0,999998,0,6,9,0,1,1,0
248249,1,2,0,9,995,0,0,50,49,0,999,2,3,2,1,1,0,0,1,1,3,0,2,1,0
248250,1,2,0,9,121,0,0,56,4,0,113,9,1,5,1,1,0,1566,2,1,2,0,2,2,52
248251,3,1,0,9,1,0,0,50,4,0,999,0,1,4,2,1,0,0,2,1,1,0,1,1,52
248252,1,2,0,9,995,0,0,4,4,0,999,0,3,10,1,1,1,999998,0,6,2,0,2,1,0
248253,1,1,0,9,1,0,0,36,40,0,999,2,1,9,2,1,0,512,2,1,1,0,2,1,30
248254,1,2,0,9,118,0,0,34,4,0,999,4,1,11,1,1,0,3000,2,6,1,0,1,2,52
248255,1,2,0,9,124,0,0,26,28,0,999,10,1,3,1,1,0,0,2,1,3,0,2,1,0
248256,1,1,0,9,995,0,0,20,6,0,999,6,3,1,1,1,0,260,1,6,9,0,2,2,52
248257,1,1,0,9,998,0,0,28,47,0,999,6,1,3,1,1,0,0,2,1,2,0,1,1,52
248258,1,1,0,9,995,0,0,6,4,0,999,1,3,5,1,1,0,999998,0,6,1,0,2,1,0
248259,3,2,0,9,995,0,0,10,4,0,999,0,3,7,2,1,0,999998,0,6,1,0,1,1,0
248260,1,1,0,9,995,0,0,2,4,0,999,0,3,3,1,1,0,999998,0,6,9,0,2,2,0
248261,1,2,0,9,995,0,0,0,35,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
248262,1,1,0,9,995,0,0,15,39,0,999,3,2,9,2,1,1,0,2,6,1,0,1,1,0
248263,3,2,0,9,995,0,0,39,4,0,999,0,2,7,2,1,0,0,2,1,2,0,1,1,0
248264,3,2,0,9,995,0,0,12,4,0,999,1,3,8,1,1,1,999998,0,6,2,0,1,1,0
248265,1,2,0,9,995,0,0,16,4,0,999,2,3,10,1,1,1,0,1,6,2,0,1,1,0
248266,1,1,0,9,79,0,0,30,8,0,999,7,1,2,1,1,0,234,2,1,3,0,1,1,13
248267,1,1,0,9,995,0,0,1,6,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
248268,1,1,0,9,995,0,0,14,27,0,999,2,3,3,1,1,0,180,1,6,2,0,1,1,0
248269,1,2,0,9,995,0,0,59,4,0,999,4,3,5,1,1,0,0,1,2,1,0,1,1,0
248270,1,2,0,9,995,0,0,0,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
248271,1,2,0,9,119,0,0,33,31,0,999,4,1,3,1,1,0,400,2,1,1,0,1,1,52
248272,1,1,0,9,995,0,0,17,40,0,999,3,3,6,1,1,0,0,1,6,2,0,1,1,0
248273,1,1,0,9,1,0,0,18,48,0,999,6,1,1,1,1,0,999998,2,6,3,0,1,1,0
248274,1,1,0,9,11,0,0,58,20,0,999,2,1,1,1,1,0,1200,2,6,1,0,2,2,52
248275,1,2,0,9,11,0,0,52,48,0,999,2,1,2,1,1,0,600,2,1,3,0,2,1,40
248276,3,1,0,9,93,0,0,35,4,0,999,6,1,2,1,1,0,600,2,1,2,0,2,1,18
248277,3,2,0,9,120,0,0,26,4,0,12,99,2,3,1,1,0,25,2,1,9,0,2,1,0
248278,3,2,0,9,995,0,0,3,4,0,999,0,3,7,1,1,0,999998,0,6,9,0,1,1,0
248279,1,2,0,9,995,0,0,60,20,0,999,9,3,1,1,1,0,0,1,5,3,0,2,2,0
248280,1,2,0,9,995,0,0,82,39,0,999,2,3,3,1,1,0,0,1,5,1,0,1,2,0
248281,1,1,0,9,5,0,0,57,27,0,999,2,1,2,1,1,0,1539,2,1,2,0,1,1,49
248282,1,2,0,9,118,0,0,41,29,0,999,2,1,1,1,1,0,560,2,6,2,0,2,2,52
248283,1,1,0,9,87,0,0,25,4,0,999,6,1,3,1,1,0,460,2,1,2,0,1,1,26
248284,1,1,0,9,1,0,0,43,48,0,999,10,1,2,1,1,0,1600,2,1,9,0,2,1,52
248285,3,2,0,9,995,0,0,22,4,0,999,4,3,3,1,1,0,0,1,1,2,0,2,1,0
248286,4,2,0,9,995,0,0,1,4,0,999,0,3,6,1,1,1,0,0,6,9,0,2,2,0
248287,1,1,0,9,995,0,0,77,33,0,999,2,3,2,2,1,0,0,1,1,1,0,1,1,0
248288,1,2,0,9,122,0,0,18,200,3,999,6,1,7,1,1,1,200,2,6,2,0,1,2,20
248289,1,1,0,9,995,0,0,8,4,0,999,1,3,5,1,1,0,999998,0,6,2,0,1,1,0
248290,1,1,0,9,124,0,0,28,29,0,999,8,1,3,1,1,0,300,2,1,3,0,2,2,0
248291,1,2,0,9,30,0,0,34,17,0,12,2,2,1,1,1,0,100,2,2,1,0,1,1,11
248292,1,1,0,9,995,0,0,7,4,0,999,1,3,5,1,1,1,999998,0,6,2,0,2,2,0
248293,1,2,0,9,995,0,0,16,4,0,999,4,3,5,1,1,0,0,1,6,2,0,2,1,0
248294,1,1,0,9,995,0,0,3,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
248295,1,1,0,9,995,0,0,4,35,0,999,0,3,7,1,1,0,999998,0,6,9,0,1,1,0
248296,1,2,0,9,995,0,0,24,4,0,999,6,3,3,1,1,0,0,1,1,2,0,2,1,0
248297,1,2,0,9,995,0,0,29,5,0,999,2,3,5,1,1,0,0,1,6,1,0,1,2,0
248298,1,1,0,9,995,0,0,21,1,0,999,6,3,3,1,1,0,0,1,6,3,0,2,1,0
248299,1,2,0,9,995,0,0,28,29,0,999,3,3,3,1,1,0,0,1,1,1,0,2,1,0
248300,1,1,0,9,995,0,0,27,22,0,4,10,2,2,1,1,0,624,2,4,3,0,2,2,30
248301,3,2,0,9,29,0,0,22,4,0,999,0,1,4,2,1,0,600,2,1,1,0,1,1,48
248302,1,2,0,9,995,0,0,13,48,0,999,2,3,4,1,1,0,999998,0,6,3,0,2,2,0
248303,2,1,0,9,995,0,0,23,28,0,999,0,3,8,1,1,0,0,1,6,9,0,1,2,0
248304,1,1,0,9,995,0,0,27,35,0,999,2,3,5,2,1,1,999998,1,1,1,0,1,1,0
248305,1,1,0,9,11,0,0,34,4,0,999,3,1,11,2,1,0,0,2,1,2,0,2,1,52
248306,1,1,0,9,995,0,0,5,4,0,999,0,3,4,2,1,0,999998,0,6,2,0,1,1,0
248307,1,1,0,9,91,0,0,40,40,0,2,9,2,2,1,1,0,252,2,1,2,0,2,2,13
248308,1,1,0,9,126,0,0,32,42,0,999,10,1,2,1,1,0,1098,2,1,2,0,2,1,52
248309,1,1,0,9,995,0,0,11,4,0,999,2,3,4,1,1,0,999998,0,6,1,0,1,2,0
248310,1,1,0,9,11,0,0,47,40,0,6,2,2,3,1,1,0,2002,2,1,1,0,2,2,52
248311,2,2,0,9,995,0,0,38,35,0,999,2,3,5,2,1,1,0,1,1,2,0,1,1,0
248312,1,1,0,9,995,0,0,3,35,0,999,0,3,4,1,1,0,999998,0,6,1,0,1,1,0
248313,1,2,0,9,129,0,0,25,4,0,999,3,1,4,1,1,0,850,2,1,9,0,2,1,46
248314,1,1,0,9,5,0,9,56,49,0,999,1,1,4,1,1,0,1760,2,1,1,1,2,1,52
248315,1,1,0,9,995,0,0,0,4,0,999,0,3,7,2,1,0,999998,0,6,9,0,2,1,0
248316,1,2,0,9,995,0,0,28,48,0,999,6,3,5,1,1,0,0,1,1,3,0,1,1,0
248317,1,1,0,9,55,0,0,14,4,0,999,2,3,4,1,1,0,42,1,6,2,0,2,2,0
248318,1,2,0,9,995,0,0,13,4,0,999,2,3,4,2,1,0,999998,0,6,1,0,1,1,0
248319,1,2,0,9,995,0,0,48,5,0,999,2,3,4,1,1,0,0,1,1,2,0,2,2,0
248320,1,2,0,9,995,0,0,7,4,0,999,1,3,4,1,1,0,999998,0,6,1,0,1,1,0
248321,1,2,0,9,995,0,0,10,4,0,999,1,3,7,1,1,1,999998,0,6,1,0,1,1,0
248322,1,1,0,9,130,0,0,44,48,0,999,2,1,3,1,1,0,2000,2,6,9,0,1,1,52
248323,1,1,0,9,124,0,0,40,42,0,999,11,1,2,1,1,0,1644,2,1,2,0,2,2,36
248324,2,1,0,9,998,0,0,20,4,0,12,2,2,6,1,1,0,900,2,6,2,0,1,2,52
248325,1,2,0,9,995,0,0,10,38,0,999,1,3,7,1,1,0,999998,0,6,9,0,1,1,0
248326,1,2,0,9,995,0,0,45,21,0,999,6,3,5,1,1,0,0,1,1,2,0,1,2,0
248327,1,2,0,9,995,0,0,6,4,0,999,1,3,5,1,1,0,999998,0,6,2,0,2,1,0
248328,1,2,0,9,120,0,0,21,29,0,20,10,2,5,1,1,0,416,2,6,2,1,1,2,8
248329,1,1,0,9,995,0,0,18,48,0,999,5,3,5,1,1,0,0,1,6,1,0,1,1,0
248330,1,1,0,9,1,0,0,30,200,3,999,2,1,3,1,1,1,1000,2,1,1,0,2,1,50
248331,1,2,0,9,995,0,0,10,40,0,999,1,3,7,2,1,0,999998,0,6,3,0,2,1,0
248332,1,1,0,9,75,0,0,30,47,0,999,2,1,3,1,1,0,629,2,5,9,0,1,2,12
248333,2,1,0,6,129,0,0,43,48,0,999,2,1,1,1,2,0,720,2,6,2,0,2,2,34
248334,1,1,0,9,128,0,0,33,17,0,999,11,1,4,1,1,0,1200,2,1,2,0,2,1,52
248335,1,2,0,9,995,0,0,30,200,2,999,6,3,7,1,1,1,0,1,1,2,0,1,2,0
248336,1,1,0,9,115,0,0,39,17,0,999,2,1,5,1,1,0,0,2,1,3,0,2,2,52
248337,1,2,0,9,995,0,0,46,48,0,999,2,3,4,2,1,0,0,1,1,3,0,2,1,0
248338,1,2,0,9,995,0,0,13,40,0,999,2,3,7,1,1,0,999998,0,6,2,0,2,1,0
248339,1,2,0,9,995,0,0,16,40,0,999,4,3,2,1,1,0,0,1,6,3,0,2,2,0
248340,1,1,0,9,116,0,0,38,19,0,999,5,1,4,1,1,0,1620,2,4,2,0,2,1,52
248341,3,1,0,9,1,0,0,33,4,0,999,0,1,6,2,1,0,0,2,1,2,0,1,1,52
248342,3,2,0,9,995,0,0,3,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,1,1,0
248343,3,2,0,9,995,0,0,1,4,0,999,0,3,6,2,1,0,999998,0,6,9,0,1,1,0
248344,3,1,0,9,11,0,0,28,4,0,26,2,1,3,1,1,0,0,2,1,1,0,1,1,16
248345,1,1,0,9,100,0,0,43,53,0,999,2,1,4,1,1,0,0,2,1,2,0,1,1,0
248346,1,2,0,9,995,0,0,14,4,0,999,2,3,6,1,1,0,0,1,6,2,0,1,1,0
248347,1,2,0,9,995,0,0,10,4,0,999,1,3,4,1,1,1,999998,0,6,2,0,1,2,0
248348,1,1,0,9,42,0,0,34,20,0,79,5,2,1,1,1,0,0,2,6,3,0,2,1,0
248349,1,1,0,9,100,0,0,40,4,0,999,10,1,5,1,1,0,0,2,5,1,0,2,2,0
248350,1,2,0,9,124,0,0,58,5,0,999,0,1,2,2,1,0,1100,2,1,1,0,1,1,22
248351,1,2,0,9,995,0,0,38,48,0,999,6,3,2,2,1,0,0,1,1,2,0,2,1,0
248352,1,2,0,9,995,0,0,2,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,1,2,0
248353,1,1,0,9,43,0,0,64,20,0,999,3,1,2,1,1,0,780,2,1,2,0,2,1,26
248354,2,2,0,9,995,0,0,60,48,0,156,1,1,1,1,1,0,0,2,5,2,0,2,2,0
248355,3,2,0,9,995,0,0,37,4,0,999,2,3,5,2,1,0,0,1,1,1,0,1,1,0
248356,1,1,0,9,1,0,0,28,48,0,999,2,1,6,1,1,0,0,2,1,3,0,2,1,8
248357,1,1,0,9,1,0,9,35,4,0,999,2,1,2,1,1,0,600,2,1,2,1,2,1,52
248358,1,2,0,9,995,0,0,15,35,0,999,2,3,5,2,1,0,0,1,6,1,0,1,1,0
248359,1,1,0,9,995,0,0,5,4,0,999,0,3,3,1,1,0,999998,0,6,2,0,2,1,0
248360,1,1,0,9,124,0,0,42,36,0,999,10,1,5,2,1,0,1980,2,1,2,0,2,1,52
248361,1,1,0,9,995,0,0,13,4,0,999,2,3,5,2,1,0,999998,0,6,1,0,2,1,0
248362,1,2,0,9,995,0,0,65,200,2,999,2,3,1,1,1,1,0,1,5,1,0,1,1,0
248363,1,2,0,9,30,0,0,28,46,0,999,9,1,2,1,1,0,1290,2,1,1,0,2,2,48
248364,1,1,0,9,995,0,0,24,5,0,999,6,3,5,2,1,0,0,1,6,1,0,2,1,0
248365,1,1,0,9,91,0,9,26,40,0,999,5,1,3,1,1,0,0,2,1,2,1,2,1,50
248366,1,1,0,9,995,0,0,12,4,0,999,2,3,8,1,1,0,999998,0,6,2,0,2,2,0
248367,1,1,0,9,999,0,0,51,18,0,999,7,1,1,1,1,0,0,2,2,2,0,2,2,0
248368,1,2,0,9,118,0,0,31,42,0,999,4,1,2,1,1,0,360,2,2,2,0,1,1,48
248369,1,1,0,9,995,0,0,0,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,2,0
248370,1,1,0,9,1,0,0,20,4,0,999,2,1,4,2,1,0,0,2,6,2,0,2,1,20
248371,1,2,0,9,995,0,0,27,48,0,999,6,3,3,1,1,0,0,1,1,2,0,1,1,0
248372,1,2,0,9,995,0,0,38,200,4,999,1,3,8,1,1,1,0,1,1,1,0,1,2,0
248373,1,1,0,9,999,0,0,47,48,0,999,2,3,4,1,1,0,0,1,1,9,0,2,1,0
248374,1,1,0,9,5,0,0,29,4,0,999,2,1,6,1,1,1,700,2,1,1,0,2,2,52
248375,1,2,0,9,995,0,0,3,5,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
248376,1,1,0,9,72,0,0,30,5,0,4,6,2,3,2,1,0,999998,2,1,2,0,1,1,0
248377,1,1,0,9,124,0,0,57,5,0,999,11,1,1,1,1,0,0,2,5,9,0,2,2,52
248378,1,2,0,9,995,0,0,24,48,0,999,3,3,3,1,1,0,0,1,1,2,0,2,1,0
248379,1,2,0,9,995,0,0,19,53,0,999,6,3,3,1,1,0,360,1,6,2,0,2,2,50
248380,3,1,0,9,1,0,0,22,4,0,104,0,1,6,2,1,0,0,2,6,2,0,1,1,20
248381,1,2,0,9,995,0,0,38,22,0,999,8,3,5,1,1,0,0,1,1,2,0,2,2,0
248382,1,1,0,9,122,0,0,30,17,0,999,5,1,1,1,1,0,1020,2,5,2,0,2,1,38
248383,3,2,0,9,995,0,0,4,4,0,999,0,3,4,2,1,0,999998,0,6,2,0,1,1,0
248384,1,1,0,9,1,0,0,29,48,0,999,3,1,5,2,1,0,0,2,1,2,0,2,1,52
248385,1,1,0,9,33,0,0,44,18,0,999,2,1,3,1,1,0,200,2,1,2,0,2,1,26
248386,1,1,0,9,995,0,0,3,4,0,999,0,3,3,1,1,0,999998,0,6,9,0,2,2,0
248387,1,2,0,9,124,0,0,32,29,0,999,10,1,2,1,1,0,0,2,1,3,0,2,1,0
248388,1,1,0,9,995,0,0,12,4,0,999,2,3,5,1,1,0,999998,0,6,1,0,1,1,0
248389,1,1,0,9,995,0,0,5,4,0,999,0,3,5,2,1,1,999998,0,6,9,0,2,1,0
248390,1,2,0,9,995,0,0,12,4,0,999,2,3,3,1,1,0,999998,0,6,2,0,2,1,0
248391,1,1,0,9,1,0,0,53,36,0,999,2,1,2,1,1,0,638,2,1,2,0,1,1,14
248392,1,2,0,9,118,0,0,54,411,2,999,5,1,1,1,6,0,0,2,2,2,0,0,2,52
248393,1,2,0,9,995,0,0,22,5,0,999,4,3,3,1,1,0,0,1,1,3,0,1,1,0
248394,1,2,0,9,995,0,0,58,4,0,999,7,3,2,1,1,0,0,1,1,2,0,1,2,0
248395,1,1,0,9,995,0,0,2,4,0,999,0,3,5,1,1,0,999998,0,6,9,0,1,1,0
248396,2,1,0,9,995,0,0,14,4,0,999,2,3,8,1,1,1,999998,1,6,2,0,1,1,0
248397,1,1,0,9,1,0,0,55,29,0,999,6,1,6,2,1,0,800,2,1,1,0,1,1,16
248398,1,2,0,9,995,0,0,15,4,0,999,1,3,7,1,1,1,0,1,6,2,0,2,1,0
248399,1,2,0,9,995,0,0,15,200,3,999,2,3,11,1,1,1,0,1,6,1,0,1,2,0
248400,1,2,0,9,124,0,0,42,5,0,999,2,1,2,1,1,0,0,2,1,3,0,2,2,26
248401,1,2,0,9,121,0,0,32,29,0,999,4,1,1,1,6,0,999998,2,2,2,0,0,2,0
248402,3,1,0,9,1,0,0,22,4,0,999,1,1,9,2,1,1,840,2,1,1,0,1,1,52
248403,1,2,0,9,995,0,0,41,48,0,999,2,3,3,1,1,0,0,1,1,2,0,2,2,0
248404,1,1,0,9,995,0,0,13,4,0,999,2,3,7,1,1,0,999998,0,6,2,0,1,2,0
248405,1,2,0,9,995,0,0,40,200,3,999,5,3,6,1,1,1,0,1,1,2,0,2,2,0
248406,1,1,0,9,995,0,0,11,4,0,999,1,3,4,1,1,0,999998,0,6,2,0,2,1,0
248407,1,2,0,9,995,0,0,46,1,0,999,6,3,8,1,1,0,0,1,1,2,0,2,2,0
248408,1,1,0,9,99,0,0,43,47,0,999,4,1,1,1,1,0,0,2,4,3,0,2,1,52
248409,1,1,0,9,995,0,0,13,4,0,999,2,3,6,1,1,0,999998,0,6,2,0,1,2,0
248410,1,1,0,0,995,0,0,40,40,0,999,6,1,4,1,1,0,0,2,1,3,0,1,1,0
248411,1,1,0,9,995,0,0,17,35,0,999,5,3,9,1,1,1,0,1,6,2,0,1,1,0
